ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
5.0,822199.0,4.4,52.0,"household, essentials, cleaning, supplies, dishwashing, dishwasher, detergent","great, value","Great Value Advanced Automatic Dishwasher Pacs, Fresh Scent, 48 Count",https://i5.walmartimages.com/asr/6099e1a0-0cd8-4ebd-a115-aae6b47204e9.10b8464991768abc06f0ae17f4f2451e.jpeg | https://i5.walmartimages.com/asr/c4a0ca83-a36d-4955-b86d-02ff272c07a6.0b5c335ef8b1f436bb50eebbf7d4ff5b.jpeg | https://i5.walmartimages.com/asr/bfab746c-7a63-40ba-8b53-b11e9e717d0f.b444309082cfe3670412411e41c8a5f4.jpeg | https://i5.walmartimages.com/asr/f560b549-6ed1-4f0d-8476-7c1f2bb5507c.a103270cac61a8d0139d80b2065424c0.jpeg | https://i5.walmartimages.com/asr/424596c1-80ff-41c7-b371-1096d0d1a70f.ba838908298cdecda2f6ab5a627aa6f2.jpeg | https://i5.walmartimages.com/asr/2c412d1f-88a1-4b4c-b174-7557746f1035.6ce029843e02903cfbb7ebe0861533e4.jpeg | https://i5.walmartimages.com/asr/240f9879-4f9e-4d95-8c32-f01915b98485.eb5f5d2f762b10f2d6a843a6d97a9e9c.jpeg,"new, great, value, advanced, automatic, dishwasher, pacs, made, premium, triple, action, formula, easily, cleans, food, required, keep, dishes, sparkling, fresh, powerful, clean, premium, formula, contains, enzymes, tackle, grease, stains, residue, protecting, glass, corrosion, dishwasher, pacs, tough, grease, food, safe, septic, systems, great, value, advanced, dishwasher, pacs, key, incredible, affordable, clean, great, value, products, provide, families, affordable, grocery, household, consumable, options, wide, range, product, categories, spanning, grocery, household, consumables, offer, variety, products, familys, needs, products, conveniently, available, online, walmart, stores, nationwide, allowing, stock, save, money, time, great, value, advanced, automatic, dishwasher, pacs, fresh, scent, tough, grease, stains, residue, required, triple, action, formula, cleans, stuck, food, powerful, clean, clean, fresh, scent, plastic, tub, recyclable","household, essentials, cleaning, supplies, dishwashing, dishwasher, detergent, great, value, new, great, value, advanced, automatic, dishwasher, pacs, made, premium, triple, action, formula, easily, cleans, food, required, keep, dishes, sparkling, fresh, powerful, clean, premium, formula, contains, enzymes, tackle, grease, stains, residue, protecting, glass, corrosion, dishwasher, pacs, tough, grease, food, safe, septic, systems, great, value, advanced, dishwasher, pacs, key, incredible, affordable, clean, great, value, products, provide, families, affordable, grocery, household, consumable, options, wide, range, product, categories, spanning, grocery, household, consumables, offer, variety, products, familys, needs, products, conveniently, available, online, walmart, stores, nationwide, allowing, stock, save, money, time, great, value, advanced, automatic, dishwasher, pacs, fresh, scent, tough, grease, stains, residue, required, triple, action, formula, cleans, stuck, food, powerful, clean, clean, fresh, scent, plastic, tub, recyclable"
75.0,167.0,0.0,5.0,"premium, beauty, featured, brands, peter, thomas, roth","peter, thomas, roth",Peter Thomas Roth Peptide 21 Lift & Firm Moisturizer,https://i5.walmartimages.com/asr/c7cb63ef-20c4-4cde-9f5c-46f548797bba_1.2cbde248d9d2953af473be8808162e1a.jpeg | https://i5.walmartimages.com/asr/c26c203d-0c12-4d92-97fb-1325b810bd4c_1.72b6b8ef765ebf68e467c13ce68704b5.jpeg | https://i5.walmartimages.com/asr/3778fb61-b71f-42ca-acb3-ec3ead8e598d_1.858d5f6c1a6df9f08b91881deaebf570.jpeg,,"premium, beauty, featured, brands, peter, thomas, roth, peter, thomas, roth"
768.0,73.0,0.0,0.0,"personal, care, incontinence, incontinence","mckesson, lite","Underpad, McKesson Lite, 23 X 24 Inch Disposable Fluff / Polymer Light Absorbency, UPLT2324 - Pack of 25",https://i5.walmartimages.com/asr/fb0dd3b5-00e4-481f-9a60-fb3277cc7ed2_1.dab5e4bb77ae0975bc92161025d93501.jpeg,"underpad, mckesson, lite, x, inch, disposable, fluff, polymer, light, absorbency, manufacturer, mckesson, brand, manufacturer, mckesson, lite, underpad, light, absorbency, absorbent, core, fluff, polymer, backrest, blue, backsheet, poly, backing, x, inch, latex, free, made, natural, rubber, latex, topsheet, nonwoven, topsheet, disposable, sold, pack, lite, absorbency, x, unisex, fluff, polymer, core, superior, mat, configuration, edges, gentle, skin, blue, backsheet, great, protection, general, procedures, wound, care, soft, bonded, topsheet, promotes, rapid, fluid, acquisition, underpad, mckesson, lite, x, inch, disposable, fluff, polymer, light, absorbency, pack","personal, care, incontinence, incontinence, mckesson, lite, underpad, mckesson, lite, x, inch, disposable, fluff, polymer, light, absorbency, manufacturer, mckesson, brand, manufacturer, mckesson, lite, underpad, light, absorbency, absorbent, core, fluff, polymer, backrest, blue, backsheet, poly, backing, x, inch, latex, free, made, natural, rubber, latex, topsheet, nonwoven, topsheet, disposable, sold, pack, lite, absorbency, x, unisex, fluff, polymer, core, superior, mat, configuration, edges, gentle, skin, blue, backsheet, great, protection, general, procedures, wound, care, soft, bonded, topsheet, promotes, rapid, fluid, acquisition, underpad, mckesson, lite, x, inch, disposable, fluff, polymer, light, absorbency, pack"
267723.0,1.0,0.0,1.0,"premium, beauty, premium, hair, care, hair, tools, premium, shampoos",joico,Joico Color Infuse Red Shampoo and Conditioner 10.1 Oz Combo Pack,https://i5.walmartimages.com/asr/0ba846a3-0f9d-43af-9d12-af4eace1c444_1.db76318a5bd734e809a75c1deb12d660.jpeg | https://i5.walmartimages.com/asr/dca7f0a1-0c4e-4971-9098-f07083084745_1.e3d16fdf317d05eeb7785f5d02c6f1bc.jpeg,,"premium, beauty, premium, hair, care, hair, tools, premium, shampoos, joico"
6.0,541.0,0.0,37.0,"premium, beauty, premium, facial, skincare, premium, eye, cream, treatments",obagi,"Obagi Elastiderm Eye Cream, 0.5 oz",https://i5.walmartimages.com/asr/9318fd6a-ae54-4464-ae11-8edc14bc3609_1.57e763905ddb71a70335382f75430dda.jpeg | https://i5.walmartimages.com/asr/4f329e79-57e5-4f52-ac0f-cfdf3f59ce6e_1.252fd7fb281c6ddc900e0c04a259fbf2.jpeg | https://i5.walmartimages.com/asr/b3661c37-5a45-4515-b139-c9ea513608fa_2.8ad242abccbc74ae8a29ba0e2050c22c.jpeg | https://i5.walmartimages.com/asr/b11e8c44-e0b9-46d1-9751-af6edfc0e6a0_1.11e339ea71ceeac62c8a89554215c2f0.jpeg | https://i5.walmartimages.com/asr/a577408d-bae7-4494-aa2d-e0c548e3c4fe_1.2593edbba93b3ddec0ebfbef888ae2c2.jpeg | https://i5.walmartimages.com/asr/614e4925-da6e-4adb-8539-0a5440855216_1.327f92062ad5529dfd3f1d36d8d87ba8.jpeg | https://i5.walmartimages.com/asr/16712b9b-d2fd-48e8-bfe9-0f200b0245bf_1.bbec4183d80c6236a6a88ab37fdb6ed1.jpeg | https://i5.walmartimages.com/asr/5a1706ed-1e46-490e-9015-f934f49d454a_1.8b1ba388ea3039f4b65a01c5c10dca1c.jpeg | https://i5.walmartimages.com/asr/4cf24706-af3a-4e9f-9617-610ef1e7aaef_1.0ae3f8cfe8185b3b8e95d93a32a7e9d2.jpeg,,"premium, beauty, premium, facial, skincare, premium, eye, cream, treatments, obagi"
2.0,2.0,0.0,0.0,"household, essentials, air, fresheners, air, freshener, refills, air, freshener, refills",uhuse,Car Interior Air Freshener Perfume Bar Aroma Fagrances Refill Natural For BMW,https://i5.walmartimages.com/asr/0350aa5d-7351-46f0-ba00-f28774d74e30.97781f062bb8f2ef4b341dc9151ad1d8.jpeg | https://i5.walmartimages.com/asr/756ec9ee-c6fb-44e9-8c2c-a5c795e7c105.f9576a5a3cb3c4e85e84823541088481.jpeg,"item, brand, new, high, quality, high, quality, material, durable, practical, use, plant, extracts, spices, fresh, air, removes, odor, refreshes, disinfects, materials, repeatedly, compared, multiple, process, extracts, zero, alcohol, refused, spontaneous, combustion, variety, fragrances, choose, carefully, blended, essential, oil, aroma, core, individually, packaged, easy, carry, replace, time, can, replace, favorite, fragrance, time, way, can, create, pleasant, indoor, atmosphere, makes, feel, good, yellow, green, purple, light, blue, royal, blue, pictures, package, bar, real, color, item, may, slightly, different, pictures, shown, website, caused, many, factors, brightness, monitor, light, brightness, please, allow, slight, manual, measurement, deviation, data, car, interior, air, freshener, perfume, bar, aroma, fagrances, refill, natural, bmw","household, essentials, air, fresheners, air, freshener, refills, air, freshener, refills, uhuse, item, brand, new, high, quality, high, quality, material, durable, practical, use, plant, extracts, spices, fresh, air, removes, odor, refreshes, disinfects, materials, repeatedly, compared, multiple, process, extracts, zero, alcohol, refused, spontaneous, combustion, variety, fragrances, choose, carefully, blended, essential, oil, aroma, core, individually, packaged, easy, carry, replace, time, can, replace, favorite, fragrance, time, way, can, create, pleasant, indoor, atmosphere, makes, feel, good, yellow, green, purple, light, blue, royal, blue, pictures, package, bar, real, color, item, may, slightly, different, pictures, shown, website, caused, many, factors, brightness, monitor, light, brightness, please, allow, slight, manual, measurement, deviation, data, car, interior, air, freshener, perfume, bar, aroma, fagrances, refill, natural, bmw"
70.0,6.0,0.0,1.0,"premium, beauty, premium, hair, care, premium, styling, products, hair, mousse",ouidad,($26 Value) OUIDAD VitalCurl+ Soft Defining Mousse 5.7oz/170ml,https://i5.walmartimages.com/asr/6069c887-2752-418c-aa14-3f77298875d0_1.617dc34a86d43dd86c1837d4d410608e.jpeg | https://i5.walmartimages.com/asr/050381ff-d811-4d84-9edf-996f341ea3be_1.01420b8df7554fa97d9166d4cf6c642b.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, mousse, ouidad"
7257.0,95.0,0.0,0.0,"personal, care, sun, care, bronzers",jergens,"Jergens Natural Glow Firming Daily Moisturizer, Medium to Tan 7.5 oz",https://i5.walmartimages.com/asr/a0d36e19-d804-4897-8e6c-4ba0a23b69c0_1.ce4fe0592e3a1bcac0c80e37b98b6823.jpeg | https://i5.walmartimages.com/asr/6dd896e4-c5e8-4f71-a860-191f158410aa_1.a351bbc88e42bec6c6900562beba392e.jpeg | https://i5.walmartimages.com/asr/fabd2f48-000c-483e-b234-bf024ba675d1_1.5e1683c99846aeccdb912495801e1acc.jpeg,"listing, x, units, natural, glow, daily, moisturizer, creates, color, gradual, flawless, captivating, experience, color, technology, now, sunless, tanner, odor, clinically, proven, reduce, appearance, cellulite, little, days, natural, glow, daily, moisturizer, see, feel, experience, color, essence, beauty, reduces, appearance, cellulite, little, days, gradually, creates, flawless, natural, looking, color, medium, tan, skin, tones, reduces, appearance, cellulite, little, days, gradually, creates, flawless, natural, looking, color, medium, tan, skin, tones","personal, care, sun, care, bronzers, jergens, listing, x, units, natural, glow, daily, moisturizer, creates, color, gradual, flawless, captivating, experience, color, technology, now, sunless, tanner, odor, clinically, proven, reduce, appearance, cellulite, little, days, natural, glow, daily, moisturizer, see, feel, experience, color, essence, beauty, reduces, appearance, cellulite, little, days, gradually, creates, flawless, natural, looking, color, medium, tan, skin, tones, reduces, appearance, cellulite, little, days, gradually, creates, flawless, natural, looking, color, medium, tan, skin, tones"
773.0,64.0,0.0,158.0,"personal, care, personal, care, brand, crest",crest,"Crest Pro-Health Smooth Formula Toothpaste, Clean Mint Paste, 4.6 Oz",https://i5.walmartimages.com/asr/a047a108-c23b-49b0-a379-25f05ccd4f88_1.540eb49219f97b5def57cbbc0ed92a31.png,"crest, smooth, formula, toothpaste, clean, mint, paste, oz, crest, smooth, formula, toothpaste, clean, mint, paste, oz","personal, care, personal, care, brand, crest, crest, crest, smooth, formula, toothpaste, clean, mint, paste, oz, crest, smooth, formula, toothpaste, clean, mint, paste, oz"
99.0,92.0,4.4,52.0,"personal, care, personal, care, brand, equate, oral, care",equate,"(2 pack) Equate Alcohol Free Refreshing Mint Anticavity Oral Rinse, 33.8 Oz",https://i5.walmartimages.com/asr/3aa6985c-a9e4-426b-b5b2-2570478baca2_1.20ec94500501ff71ab14b2db073c6390.jpeg | https://i5.walmartimages.com/asr/1beba78c-8a88-4ce9-95e2-2279c1242b4c_1.50a4316fa1cd7334916d3613e62ab39b.jpeg | https://i5.walmartimages.com/asr/da5eb91b-bc49-4496-9634-1feef4ea1d00_1.d5dbbf15400f9a0c3ce1643725339280.jpeg | https://i5.walmartimages.com/asr/c51b0803-9845-4a19-a6e6-63fab2b34bbd_1.51c69a6fe5b94307a81f521eaf9d2ce6.jpeg | https://i5.walmartimages.com/asr/f9a75025-f86c-47dd-ac4c-2ee6ef59c9cd_1.e8dbec4a4b7a851bf02bd1dba192e34b.jpeg,"keep, mouth, fresh, equate, refreshing, mint, anticavity, oral, rinse, tackles, bad, breath, contact, strengthens, tooth, enamel, rinse, regular, use, will, also, keep, gums, healthy, helping, prevent, cavities, gingivitis, fl, oz, anticavity, mouthwash, refreshing, mint, flavor, harsh, effects, use, daily, part, regular, oral, care, routine, making, right, health, decisions, can, challenging, complete, range, products, simple, solutions, equate, allows, take, care, family, confidence, equate, refreshing, mint, anticavity, oral, equate, mouthwash, anticavity, oral, rinse, features, fluoride, burn, alcohol, oral, rinse, helps, prevent, cavities, kill, bad, breath, germs, freshen, breath, strengthen, enamel, compare, crest, prohealth, anticavity, fluoride, rinse, packaged, clear, fl, oz, bottle, safety, cap","personal, care, personal, care, brand, equate, oral, care, equate, keep, mouth, fresh, equate, refreshing, mint, anticavity, oral, rinse, tackles, bad, breath, contact, strengthens, tooth, enamel, rinse, regular, use, will, also, keep, gums, healthy, helping, prevent, cavities, gingivitis, fl, oz, anticavity, mouthwash, refreshing, mint, flavor, harsh, effects, use, daily, part, regular, oral, care, routine, making, right, health, decisions, can, challenging, complete, range, products, simple, solutions, equate, allows, take, care, family, confidence, equate, refreshing, mint, anticavity, oral, equate, mouthwash, anticavity, oral, rinse, features, fluoride, burn, alcohol, oral, rinse, helps, prevent, cavities, kill, bad, breath, germs, freshen, breath, strengthen, enamel, compare, crest, prohealth, anticavity, fluoride, rinse, packaged, clear, fl, oz, bottle, safety, cap"
1.0,9.0,0.0,99.0,"beauty, makeup, nails",amope,"Amope Pedi Perfect Electronic Foot File - Regular Coarse, Blue",https://i5.walmartimages.com/asr/44e790dc-4866-40a9-bf2f-1784d3d297a8_1.38ff3450ea6e1dae24d983c9f2314a6a.jpeg | https://i5.walmartimages.com/asr/f66b347a-c8c0-4b78-848d-4dbc314493de_1.a2326ae4ff7cd5d3736e9b27fd17cb0a.jpeg | https://i5.walmartimages.com/asr/7cc89a42-5e48-48a3-9026-4afb61e284ec_1.70ac52066099b900c7c9b16eb9bc5a7c.jpeg | https://i5.walmartimages.com/asr/f3443af3-4011-4854-bc5c-10618b3599b6_1.4c96f675ea62216802ce9e213fc12fb5.jpeg | https://i5.walmartimages.com/asr/50aaca62-6146-428d-a342-7d3ba1d876bf_1.60dc833d5c7bad43461ce374cf906eb6.jpeg | https://i5.walmartimages.com/asr/67281ed8-fa15-430f-8291-8229e8153c80_1.28532558fb64c4951a30fbbd7e18822c.jpeg,"keep, feet, feeling, fresh, smooth, amope, pedi, perfect, electronic, foot, file, slim, size, simple, grip, used, amope, pedi, perfect, diamond, crystals, operates, four, aa, batteries, included, added, convenience, safe, effective, removing, dead, skin, feet, comfort, home, amope, pedi, perfect, electronic, foot, file, regular, coarse, gently, effectively, buffs, away, thick, hard, skin, reveal, touchably, soft, smooth, feet, refillable, regular, coarse, roller, head, spins, degrees, quick, results, thick, calloused, skin, safe, effective, remove, dead, skin, feet, ideal, pedicure, home, pedi, electronic, foot, file, electric, foot, file, aa, batteries, included, ergonomically, shaped, handle, effortless, pedi","beauty, makeup, nails, amope, keep, feet, feeling, fresh, smooth, amope, pedi, perfect, electronic, foot, file, slim, size, simple, grip, used, amope, pedi, perfect, diamond, crystals, operates, four, aa, batteries, included, added, convenience, safe, effective, removing, dead, skin, feet, comfort, home, amope, pedi, perfect, electronic, foot, file, regular, coarse, gently, effectively, buffs, away, thick, hard, skin, reveal, touchably, soft, smooth, feet, refillable, regular, coarse, roller, head, spins, degrees, quick, results, thick, calloused, skin, safe, effective, remove, dead, skin, feet, ideal, pedicure, home, pedi, electronic, foot, file, electric, foot, file, aa, batteries, included, ergonomically, shaped, handle, effortless, pedi"
8.0,4663067.0,0.0,0.0,"beauty, beauty, top, brands, makeup",paris,LOreal Paris Bare Naturale Soft Shell 805 by LOreal for Women gentle lip conditioner .11 oz. New in Box,https://i5.walmartimages.com/asr/6afbc44e-dd9d-498f-881d-cee8e320e0a6_1.3c09b80dddf070fdb270c3589505dc39.jpeg | https://i5.walmartimages.com/asr/456042c7-c212-4a23-a94c-4d9792dbc07f_1.10f3780c0b0c7788c084ce99957f61f3.jpeg | https://i5.walmartimages.com/asr/929561aa-97b5-4f7e-a102-35b89ec835ac_1.3c525bcc773818bbbe23b590ff52a508.jpeg | https://i5.walmartimages.com/asr/80ef88ca-7367-4ea2-8c8b-f3545acbf6ce_1.7abd7f43c386e4f5387809694f32f90e.jpeg,"bare, naturale, gentle, lip, conditioner, soft, oz, made, usa, fl, oz, new, york, ny, gentle, lip, conditioner, soft, made, usa","beauty, beauty, top, brands, makeup, paris, bare, naturale, gentle, lip, conditioner, soft, oz, made, usa, fl, oz, new, york, ny, gentle, lip, conditioner, soft, made, usa"
85.0,7.32913227334794e+40,0.0,1.0,"health, fsa, hsa, shop, fsa","seventh, generation",Seventh Generation Ultra Thin Pads without Wings Super Long 40 count,https://i5.walmartimages.com/asr/c9241ed6-7271-420c-b620-e73c62a9ddf7.a1ebb18d4d3abef2bb2f17fe0095998e.jpeg | https://i5.walmartimages.com/asr/3c6899b2-fdbc-4c88-9516-5a126b4fd580.a394144711ae387ecfbfd6f24a4489b4.jpeg | https://i5.walmartimages.com/asr/3020a8ef-5ea6-4fa2-a2ea-4ea7d6084f42.d0aec19230880ea5d77302967a270942.jpeg | https://i5.walmartimages.com/asr/c4ea9723-289d-43ff-b3ce-e054c8265169.9b32b7ce4fe586dd42d173596d4aeb8b.jpeg | https://i5.walmartimages.com/asr/41bea020-d5de-4f20-821d-c3359f8eb57d.daa5c6c486df5f6a1f868c63abb76a73.jpeg | https://i5.walmartimages.com/asr/0b342802-7d62-42b8-8e20-0f0d44a7f7a5.37c760671e2db67e9dd43fa90b8e6e27.jpeg | https://i5.walmartimages.com/asr/8eae26ad-8805-4d37-96ac-f034eef25ea3.bbd8f43c9d6f04715ad900a743f79887.jpeg | https://i5.walmartimages.com/asr/d0bca0e8-54f5-4793-8aea-9f7c1269a458.0a61d50b6c94057de55451d104480c6d.jpeg,"get, period, want, free, clear, menstrual, care, keeps, active, lifestyle, helps, support, menstrual, equity, everyone, seventh, generations, chlorine, free, pads, liners, packaged, fresh, new, look, feels, like, pads, innovative, purefit, design, conforms, bodys, shape, reliable, leak, protection, comfort, without, use, rayon, dyes, deodorants, also, free, fragrances, sensitive, skin, exposed, unnecessary, chemicals, since, donating, every, pack, sell, impactful, nonprofits, fighting, safe, affordable, period, care, helping, strengthen, mission, make, menstrual, equity, reality, seventh, generation, business, differently, believe, products, healthy, solutions, use, within, community, environment, outside, always, evaluating, reduce, environmental, impact, increase, performance, safety, create, sustainable, supply, chain, seventh, generation, ultra, thin, pads, without, wings, super, long, count, pads, made, chlorine, bleaching, helps, prevent, harmful, toxins, entering, waterways, pads, feature, innovative, pure, fit, design, conforms, body, reliable, leak, protection, comfort, available, whatever, fit, prefer, liners, whatever, absorbency, need, regular, super, super, long, period, care, mission, donating, every, pack, tampons, pads, sell, u, s, nonprofits, helping, make, period, care, equitable, made, fragrances, dyes, deodorants, rayon, plastic, packaging, fully, recyclable","health, fsa, hsa, shop, fsa, seventh, generation, get, period, want, free, clear, menstrual, care, keeps, active, lifestyle, helps, support, menstrual, equity, everyone, seventh, generations, chlorine, free, pads, liners, packaged, fresh, new, look, feels, like, pads, innovative, purefit, design, conforms, bodys, shape, reliable, leak, protection, comfort, without, use, rayon, dyes, deodorants, also, free, fragrances, sensitive, skin, exposed, unnecessary, chemicals, since, donating, every, pack, sell, impactful, nonprofits, fighting, safe, affordable, period, care, helping, strengthen, mission, make, menstrual, equity, reality, seventh, generation, business, differently, believe, products, healthy, solutions, use, within, community, environment, outside, always, evaluating, reduce, environmental, impact, increase, performance, safety, create, sustainable, supply, chain, seventh, generation, ultra, thin, pads, without, wings, super, long, count, pads, made, chlorine, bleaching, helps, prevent, harmful, toxins, entering, waterways, pads, feature, innovative, pure, fit, design, conforms, body, reliable, leak, protection, comfort, available, whatever, fit, prefer, liners, whatever, absorbency, need, regular, super, super, long, period, care, mission, donating, every, pack, tampons, pads, sell, u, s, nonprofits, helping, make, period, care, equitable, made, fragrances, dyes, deodorants, rayon, plastic, packaging, fully, recyclable"
1.0,1.0305210044194794e+42,5.0,1.0,"personal, care, bath, body, body, lotions, creams",vaseline,Vaseline Cocoa Butter Deep Conditioning Body Lotion with Cocoa Butter & Vitamin E - 20.3 oz,https://i5.walmartimages.com/asr/5168f814-3992-480e-bd75-8384b8f0c558_1.9f2b760adaabf61e1e3c5f115bf5d248.jpeg,"detailswhen, skin, healthy, light, reflects, rich, color, surface, enabling, literally, glow, skin, dry, surface, becomes, uneven, rough, leaving, looking, dull, cocoa, butter, deep, conditioning, lotion, penetrates, deeply, smooth, away, roughness, appearance, dark, spots, igniting, skins, natural, glow, source, rich, cocoa, butter, helps, even, skin, toneconditioning, moisturizers, leave, skin, smooth, supplekeepskinamazing, comdirectionsapply, daily, necessary, vaseline, cocoa, butter, deep, conditioning, body, lotion, cocoa, butter, vitamin, e, oz","personal, care, bath, body, body, lotions, creams, vaseline, detailswhen, skin, healthy, light, reflects, rich, color, surface, enabling, literally, glow, skin, dry, surface, becomes, uneven, rough, leaving, looking, dull, cocoa, butter, deep, conditioning, lotion, penetrates, deeply, smooth, away, roughness, appearance, dark, spots, igniting, skins, natural, glow, source, rich, cocoa, butter, helps, even, skin, toneconditioning, moisturizers, leave, skin, smooth, supplekeepskinamazing, comdirectionsapply, daily, necessary, vaseline, cocoa, butter, deep, conditioning, body, lotion, cocoa, butter, vitamin, e, oz"
6.0,459.0,0.0,0.0,"premium, beauty, premium, grooming, premium, body, care",versace,"Versace Eros Shower Gel for Men, 5 Oz",https://i5.walmartimages.com/asr/f604dbea-9522-4b40-a022-bb2800d74430_1.8e074dcfd17c1b9214dbaa13036ffc6b.jpeg | https://i5.walmartimages.com/asr/2b12efd1-95a5-4dca-98c3-bfe9b0afee0c_1.7b6a025086dc404f2022cf241cfb329b.jpeg,,"premium, beauty, premium, grooming, premium, body, care, versace"
41.0,9879.0,0.0,0.0,"industrial, scientific, janitorial, sanitation, supplies, odor, maintainers, commercial, air, fresheners, deodorizers",boardwalk,"Boardwalk Metered Air Freshener Refill, Powder Mist, 5.3 oz Aerosol, 12/Carton",https://i5.walmartimages.com/asr/78941366-fdf2-4c76-933b-f9acc65086e8_1.db530670b64d97ecaf8f946620017e08.jpeg | https://i5.walmartimages.com/asr/58e82c5b-da41-4a43-871d-17bfd8f429c6_1.38dda7424953ea06a2429a639cedb8c6.jpeg,"premium, fragrances, create, pleasing, atmosphere, room, eliminates, offensive, odors, leaving, behind, freshness, fits, metered, aerosol, dispensers, refill, premium, fragrances, create, pleasing, atmosphere, eliminates, offensive, odors, leaving, behind, freshness, fits, metered, aerosol, dispensers, model","industrial, scientific, janitorial, sanitation, supplies, odor, maintainers, commercial, air, fresheners, deodorizers, boardwalk, premium, fragrances, create, pleasing, atmosphere, room, eliminates, offensive, odors, leaving, behind, freshness, fits, metered, aerosol, dispensers, refill, premium, fragrances, create, pleasing, atmosphere, eliminates, offensive, odors, leaving, behind, freshness, fits, metered, aerosol, dispensers, model"
29110.0,5.0,0.0,0.0,"beauty, skin, care, makeup, remover, almay, makeup, removers",almay,"Almay Eye Makeup Remover Pads, Oil-Free 80 ea (Pack of 6)",https://i5.walmartimages.com/asr/a13f8759-f5dd-4052-aafe-909464495b33_1.893593b763657e4ad6c2401b9ddabd28.jpeg,"free, shipping, pack, pack, gently, removes, eye, makeup, greasy, residue, ophthalmologist, tested, water, poloxamer, butylene, glycol, cucumis, sativus, fruit, extract, aloe, barbadensis, leaf, extract, camellia, sinensis, leaf, extract, disodium, lauroamphodiacetate, sodium, trideceth, sulfate, hexylene, glycol, citric, acid, diazolidinyl, urea, phenoxyethanol","beauty, skin, care, makeup, remover, almay, makeup, removers, almay, free, shipping, pack, pack, gently, removes, eye, makeup, greasy, residue, ophthalmologist, tested, water, poloxamer, butylene, glycol, cucumis, sativus, fruit, extract, aloe, barbadensis, leaf, extract, camellia, sinensis, leaf, extract, disodium, lauroamphodiacetate, sodium, trideceth, sulfate, hexylene, glycol, citric, acid, diazolidinyl, urea, phenoxyethanol"
48.0,9.0,4.1,171.0,"beauty, every, beauty, bath, body, deodorants, antiperspirants",secret,"4 Pack - Secret Scent Expressions Anti-Perspirant Deodorant Invisible Solid, Va Va Vanilla 2.60 oz",https://i5.walmartimages.com/asr/950c5932-c3d7-49e2-9faf-c6e45e193b76_1.d4d43539d75a392f6163022fd94f66c6.jpeg,"pack, heading, manufacturer, p","beauty, every, beauty, bath, body, deodorants, antiperspirants, secret, pack, heading, manufacturer, p"
6.0,932754.0,4.8,6.0,"premium, beauty, premium, facial, skincare, premium, eye, cream, treatments",clinique,"Clinique All About Eyes, Eye Cream, 0.5 Oz",https://i5.walmartimages.com/asr/aa4bcef8-033e-473e-87df-81c70487d10a_1.49b34ac345f614550e5f2168b875ca18.jpeg | https://i5.walmartimages.com/asr/aa062669-135f-4ce4-abe6-2e2a4f4a162f_2.6a8bb61562fba92a175833c63238dcba.jpeg | https://i5.walmartimages.com/asr/b30d5240-0dd8-494a-8440-f6e95c37e9c2_2.01d702aa831ac7479740143b85d209a7.jpeg | https://i5.walmartimages.com/asr/45c805f0-6950-4149-a383-f71f74875426_1.aa140cfcc526674a12745f9cc38a434b.jpeg | https://i5.walmartimages.com/asr/b7269c6e-5062-4156-aad8-9e3f115fa035_2.f7eddf8f2f06c2a2266f215f96501504.jpeg | https://i5.walmartimages.com/asr/aa663204-85f9-4f7b-9e1f-264d1e422796_2.3fade849a190643607fc600a6265d7b7.jpeg,,"premium, beauty, premium, facial, skincare, premium, eye, cream, treatments, clinique"
738.0,8604.0,5.0,1.0,"premium, beauty, premium, makeup, premium, lips, premium, lipstick","elizabeth, arden","Elizabeth Arden Eight Hour Cream Lip Protectant Stick Sheer Tint Sunscreen SPF 15, #02 Blush 0.13 oz",https://i5.walmartimages.com/asr/b1b2e0e0-4a0e-4f0f-ae44-d7d1c160e7f4_1.0ee4961ae833850b954cf574a5394401.jpeg | https://i5.walmartimages.com/asr/e64b6ef2-b420-49d1-af35-7c2d74452cd1_1.b36e5b5c7fb8ac904574e82efe5d4a76.jpeg,,"premium, beauty, premium, makeup, premium, lips, premium, lipstick, elizabeth, arden"
